id,name,type,frameType,race,attribute,level,atk,def,archetype,desc,image_url
66947913,Rising Fire,Spell Card,spell,Equip,,,,,Salamangreat,"(This card is always treated as a ""Salamangreat"" card.)
If you control no monsters: Activate this card by targeting 1 FIRE monster in your GY; Special Summon it and equip it with this card. The equipped monster gains 500 ATK. When this card leaves the field, destroy that monster. If this card in your possession is destroyed by an opponent's card effect: You can banish 1 monster on the field. You can only use each effect of ""Rising Fire"" once per turn.",https://images.ygoprodeck.com/images/cards/66947913.jpg
94807487,Rising Sun Slash,Spell Card,spell,Equip,,,,,Utopia,"Equip only to a ""Utopia"" monster. It cannot be destroyed by card effects. Each time an attack is negated, place 1 Rising Sun Counter on this card. The equipped monster gains 500 ATK for each Rising Sun Counter on this card. If the equipped monster you control would detach its Xyz Material to activate its effect, you can treat this card as 1 of the Xyz Materials.",https://images.ygoprodeck.com/images/cards/94807487.jpg
3285551,Rite of Aramesir,Spell Card,spell,Normal,,,,,Adventurer,"If you control no ""Adventurer Token"": Special Summon 1 ""Adventurer Token"" (Fairy/EARTH/Level 4/ATK 2000/DEF 2000), then if you do not control ""Fateful Adventure"", you can place 1 ""Fateful Adventure"" from your Deck face-up in your Spell & Trap Zone. You cannot activate the effects of monsters on the field the turn you activate this card, except Special Summoned monsters'. You can only activate 1 ""Rite of Aramesir"" per turn.",https://images.ygoprodeck.com/images/cards/3285551.jpg
30450531,Rite of Spirit,Trap Card,trap,Normal,,,,,Gravekeeper's,"Target 1 ""Gravekeeper's"" monster in your GY; Special Summon that target. This card's activation and effect are unaffected by ""Necrovalley"".",https://images.ygoprodeck.com/images/cards/30450531.jpg
57815601,Ritual Beast Ambush,Trap Card,trap,Normal,,,,,Ritual Beast,"Target 1 of your ""Ritual Beast Tamer"" monsters and 1 of your ""Spiritual Beast"" monsters that are banished and/or in your Graveyard; Special Summon them in Defense Position. After this card is activated, you cannot Special Summon monsters, except ""Ritual Beast"" monsters, for the rest of this turn. You can only activate 1 ""Ritual Beast Ambush"" per turn.",https://images.ygoprodeck.com/images/cards/57815601.jpg
22501005,Ritual Beast Inheritance,Spell Card,spell,Continuous,,,,,Ritual Beast,"Monsters your opponent controls lose 200 ATK for each different Type among the ""Ritual Beast"" monsters you control. You can only use each of the following effects of ""Ritual Beast Inheritance"" once per turn. You can reveal 1 ""Ritual Beast"" monster in your hand; add 1 ""Ritual Beast"" monster with a different Type from your Deck to your hand, then discard 1 card. If 2 or more monsters are Special Summoned to your field at the same time (except during the Damage Step): You can target 1 monster on the field; change its battle position.",https://images.ygoprodeck.com/images/cards/22501005.jpg
8321183,Ritual Beast Return,Spell Card,spell,Quick-Play,,,,,Ritual Beast,"Banish 1 ""Ritual Beast"" monster from your hand, then target 1 of your ""Ritual Beast"" monsters, that is banished or is in your Graveyard; Special Summon it.",https://images.ygoprodeck.com/images/cards/8321183.jpg
11556339,Ritual Beast Steeds,Trap Card,trap,Normal,,,,,Ritual Beast,"If you control a ""Ritual Beast"" monster: Destroy monsters on the field up to the number of ""Ritual Beast"" monsters you currently control.",https://images.ygoprodeck.com/images/cards/11556339.jpg
14513016,Ritual Beast Tamer Elder,Effect Monster,effect,Psychic,WIND,2.0,200.0,1000.0,Ritual Beast,"After you Normal Summon this card, you can Normal Summon 1 ""Ritual Beast"" monster during your Main Phase this turn, in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) You can only Special Summon ""Ritual Beast Tamer Elder(s)"" once per turn.",https://images.ygoprodeck.com/images/cards/14513016.jpg
87118301,Ritual Beast Tamer Lara,Effect Monster,effect,Psychic,WIND,1.0,100.0,2000.0,Ritual Beast,"If this card is Normal Summoned: You can target 1 ""Ritual Beast"" monster in your Graveyard; Special Summon it. You can only Special Summon ""Ritual Beast Tamer Lara(s)"" once per turn.",https://images.ygoprodeck.com/images/cards/87118301.jpg
40907115,Ritual Beast Tamer Wen,Effect Monster,effect,Psychic,WIND,3.0,1500.0,1000.0,Ritual Beast,"If this card is Normal Summoned: You can target 1 of your banished ""Ritual Beast"" monsters; Special Summon it. You can only Special Summon ""Ritual Beast Tamer Wen(s)"" once per turn.",https://images.ygoprodeck.com/images/cards/40907115.jpg
57777714,Ritual Beast Tamer Zeframpilica,Pendulum Effect Monster,effect_pendulum,Psychic,WIND,3.0,1000.0,1500.0,Ritual Beast,"[ Pendulum Effect ] 
You cannot Pendulum Summon monsters, except ""Ritual Beast"" and ""Zefra"" monsters. This effect cannot be negated.

[ Monster Effect ] 
When this card is Normal or Pendulum Summoned: You can target 1 ""Ritual Beast"" or ""Zefra"" monster in your Graveyard, except ""Ritual Beast Tamer Zeframpilica""; Special Summon it, but destroy it during the End Phase. You can only Special Summon ""Ritual Beast Tamer Zeframpilica(s)"" once per turn.",https://images.ygoprodeck.com/images/cards/57777714.jpg
23166823,Ritual Beast Tamer Zefrawendi,Pendulum Effect Monster,effect_pendulum,Psychic,WIND,3.0,1500.0,1000.0,Ritual Beast,"[ Pendulum Effect ] 
You cannot Pendulum Summon monsters, except ""Ritual Beast"" and ""Zefra"" monsters. This effect cannot be negated.

[ Monster Effect ] 
When this card is Normal or Pendulum Summoned: You can add 1 face-up ""Zefra"" monster from your Extra Deck to your hand, except ""Ritual Beast Tamer Zefrawendi"". You can only Special Summon ""Ritual Beast Tamer Zefrawendi(s)"" once per turn.",https://images.ygoprodeck.com/images/cards/23166823.jpg
86274272,Ritual Beast Ulti-Apelio,Fusion Monster,fusion,Pyro,WIND,6.0,2600.0,400.0,Ritual Beast,"1 ""Ritual Beast Tamer"" monster + 1 ""Spiritual Beast"" monster
Must be Special Summoned (from your Extra Deck) by banishing the above cards you control, and cannot be Special Summoned by other ways. (You do not use ""Polymerization"".) If this card attacks, it is unaffected by other cards' effects until the end of the Damage Step. During either player's turn: You can return this card you control to the Extra Deck, then target 2 of your banished monsters (1 ""Ritual Beast Tamer"" monster and 1 ""Spiritual Beast"" monster); Special Summon them in Defense Position.",https://images.ygoprodeck.com/images/cards/86274272.jpg
48063985,Ritual Beast Ulti-Cannahawk,Fusion Monster,fusion,Thunder,WIND,6.0,1400.0,1600.0,Ritual Beast,"1 ""Ritual Beast Tamer"" monster + 1 ""Spiritual Beast"" monster
Must be Special Summoned (from your Extra Deck) by banishing the above cards you control, and cannot be Special Summoned by other ways. (You do not use ""Polymerization"".) Once per turn: You can target 2 of your banished ""Ritual Beast"" cards; return them to the Graveyard, and if you do, add 1 ""Ritual Beast"" card from your Deck to your hand. During either player's turn: You can return this card you control to the Extra Deck, then target 2 of your banished monsters (1 ""Ritual Beast Tamer"" monster and 1 ""Spiritual Beast"" monster); Special Summon them in Defense Position.",https://images.ygoprodeck.com/images/cards/48063985.jpg
56655675,Ritual Beast Ulti-Gaiapelio,Fusion Monster,fusion,Psychic,LIGHT,10.0,3200.0,2100.0,Ritual Beast,"1 ""Ritual Beast Ulti"" monster + 1 ""Ritual Beast Tamer"" monster + 1 ""Spiritual Beast"" monster
Must be Special Summoned (from your Extra Deck) by banishing the above cards you control, and cannot be Special Summoned by other ways. (You do not use ""Polymerization"".) If Summoned this way, this card gains this effect.
● During either player's turn, when a Spell/Trap Card, or monster effect, is activated: You can banish 1 ""Ritual Beast"" card from your hand; negate the activation, and if you do, destroy it.",https://images.ygoprodeck.com/images/cards/56655675.jpg
58811192,Ritual Beast Ulti-Kimunfalcos,Link Monster,link,Psychic,WIND,0.0,1800.0,,Ritual Beast,"2 ""Ritual Beast"" monsters
""Ritual Beast"" monsters this card points to gain 600 ATK/DEF. You can banish 1 ""Ritual Beast"" card from your GY; immediately after this effect resolves, Normal Summon 1 ""Ritual Beast"" monster from your hand. You can only use this effect of ""Ritual Beast Ulti-Kimunfalcos"" once per turn. (Quick Effect): You can return this card you control to the Extra Deck, then target 2 of your banished monsters (1 ""Ritual Beast Tamer"" monster and 1 ""Spiritual Beast"" monster); Special Summon them in Defense Position.",https://images.ygoprodeck.com/images/cards/58811192.jpg
69718652,Ritual Beast Ulti-Nochiudrago,Fusion Monster,fusion,Wyrm,LIGHT,7.0,2400.0,1900.0,Ritual Beast,"1 ""Ritual Beast Tamer"" monster + 1 ""Spiritual Beast"" monster
Must be Special Summoned (from your Extra Deck) by banishing the above cards from your field and/or GY. You can only Special Summon ""Ritual Beast Ulti-Nochiudrago(s)"" once per turn. Your opponent cannot target other ""Ritual Beast"" monsters you control with card effects. (Quick Effect): You can return this card to the Extra Deck, then target 1 of your banished ""Ritual Beast"" monsters; Special Summon it, but it cannot attack directly.",https://images.ygoprodeck.com/images/cards/69718652.jpg
12678870,Ritual Beast Ulti-Pettlephin,Fusion Monster,fusion,Aqua,WIND,6.0,200.0,2800.0,Ritual Beast,"1 ""Ritual Beast Tamer"" monster + 1 ""Spiritual Beast"" monster
Must be Special Summoned (from your Extra Deck) by banishing the above cards you control, and cannot be Special Summoned by other ways. (You do not use ""Polymerization"".) Cannot be destroyed by card effects. During either player's turn: You can return this card you control to the Extra Deck, then target 2 of your banished monsters (1 ""Ritual Beast Tamer"" monster and 1 ""Spiritual Beast"" monster); Special Summon them in Defense Position.",https://images.ygoprodeck.com/images/cards/12678870.jpg
96113307,Ritual Beast Ulti-Reirautari,Link Monster,link,Psychic,WIND,,2600.0,,Ritual Beast,"3+ Effect Monsters
Neither player can Tribute cards to activate a card or effect. You can only use each of the following effects of ""Ritual Beast Ulti-Reirautari"" once per turn. You can target 1 of your banished ""Ritual Beast"" cards; return it to the hand or Extra Deck, then, immediately after this effect resolves, you can Normal Summon 1 ""Ritual Beast"" monster from your hand. During your opponent's turn (Quick Effect): You can target 1 ""Ritual Beast"" card you control and 1 card your opponent controls; banish them.",https://images.ygoprodeck.com/images/cards/96113307.jpg
75457624,Ritual Beast's Bond,Spell Card,spell,Quick-Play,,,,,Ritual Beast,"Banish 2 ""Ritual Beast"" monsters you control; Special Summon 1 ""Ritual Beast"" monster from your Extra Deck, ignoring its Summoning conditions.",https://images.ygoprodeck.com/images/cards/75457624.jpg
54094821,Ritual Buster,Trap Card,trap,Normal,,,,,,Activate only when a Ritual Monster is Ritual Summoned. Your opponent cannot activate any Spell or Trap Cards or use their effects until your next Standby Phase.,https://images.ygoprodeck.com/images/cards/54094821.jpg
25796442,Ritual Cage,Spell Card,spell,Continuous,,,,,,"You take no battle damage from attacks involving a Ritual Monster you control. Ritual Monsters you control cannot be targeted by, or destroyed by, monster effects.",https://images.ygoprodeck.com/images/cards/25796442.jpg
300302002,Ritual Ceremony,Skill Card,skill,Emma,,,,,,"Activate this Skill during your Main Phase. Once per Duel, you can reveal 1 Ritual Monster from your hand, then add 1 Ritual Spell from your Deck to your hand that can Ritual Summon that monster.",https://images.ygoprodeck.com/images/cards/300302002.jpg
65450690,Ritual Foregone,Spell Card,spell,Normal,,,,,,"Pay 1000 LP; Special Summon 1 Ritual Monster from your hand, but it cannot attack, also destroy it during the End Phase. You can only activate 1 ""Ritual Foregone"" per turn.",https://images.ygoprodeck.com/images/cards/65450690.jpg
